Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"317"	"MYT1"	"402.0"	"ARCHS4 Coexpression,87;Enrichr Queries,811;GTEx Coexpression,308"	"BEX1,KCND2,TMEM178B,DNER,APOD,NPTX1,JAKMIP2"
"gene_set_query"	"318"	"ZNF732"	"404.0"	"ARCHS4 Coexpression,481;GTEx Coexpression,327"	"KCND2,PSAT1,NPTX1,CD24"
"gene_set_query"	"319"	"KLF7"	"404.7"	"ARCHS4 Coexpression,113;Enrichr Queries,617;GTEx Coexpression,484"	"BEX1,PCDHB2,FOXG1,TNC,SERPING1,TNFAIP3,GBP2,ICAM1,JAKMIP2"
"gene_set_query"	"320"	"POU3F3"	"404.7"	"ARCHS4 Coexpression,343;Enrichr Queries,672;GTEx Coexpression,199"	"TMEM178B,FOXG1,DNER,NPTX1,JAKMIP2"
"gene_set_query"	"321"	"GATA1"	"405.0"	"Literature ChIP-seq,37;ARCHS4 Coexpression,704;ENCODE ChIP-seq,47;Enrichr Queries,818;ReMap ChIP-seq,133;GTEx Coexpression,691"	"CXCL10,EHF,SERPINB2,RSAD2,PSAT1,IL1B,TNFAIP3,RAB27B,CYTIP"
"gene_set_query"	"322"	"AIRE"	"405.3"	"ARCHS4 Coexpression,841;Enrichr Queries,175;GTEx Coexpression,200"	"DPP4,CXCL10,BEX1,CCL5,DNER,TNC,TNFAIP3,GBP2,ICAM1,BIRC3"
"gene_set_query"	"323"	"TSC22D1"	"410.0"	"ARCHS4 Coexpression,83;Enrichr Queries,1042;GTEx Coexpression,105"	"RANBP3L,BEX1,PSAT1,FOXG1,DNER,APOD,RAB27B,BMPR1B"
"gene_set_query"	"324"	"RARA"	"410.2"	"Literature ChIP-seq,118;ARCHS4 Coexpression,425;Enrichr Queries,913;ReMap ChIP-seq,249;GTEx Coexpression,346"	"CPM,VNN1,VNN2,IL1B,TNFAIP3,EVI2B,RXFP1,CRLF1,SNORD82,TLR2,ICAM1"
"gene_set_query"	"325"	"ZNF415"	"410.3"	"ARCHS4 Coexpression,788;Enrichr Queries,166;GTEx Coexpression,277"	"C3,CXCL10,CXCL8,PARM1,VCAM1,BEX1,DNER,TNC,JAKMIP2,IFIT2,BIRC3"
"gene_set_query"	"326"	"TCF7L2"	"410.3"	"Literature ChIP-seq,123;ARCHS4 Coexpression,536;ENCODE ChIP-seq,43;Enrichr Queries,1370;ReMap ChIP-seq,199;GTEx Coexpression,191"	"EHF,CCL20,PSAT1,SERPING1,TNFAIP3,PLXDC2,NID2,BIRC3"
"gene_set_query"	"327"	"TSHZ3"	"413.7"	"ARCHS4 Coexpression,345;Enrichr Queries,687;GTEx Coexpression,209"	"RGS4,OLFML1,TNC,PLXDC2,NID2"
"gene_set_query"	"328"	"NFATC1"	"414.0"	"ARCHS4 Coexpression,489;ENCODE ChIP-seq,90;Enrichr Queries,443;ReMap ChIP-seq,207;GTEx Coexpression,841"	"CXCL10,CCL5,TNC,TNFAIP3,CYTIP,GBP2,EVI2B,BIRC3,ICAM1"
"gene_set_query"	"329"	"SPIC"	"414.3"	"ARCHS4 Coexpression,804;Enrichr Queries,36;GTEx Coexpression,403"	"CXCL6,VCAM1,SERPINB2,RSAD2,MYBPH,TNFAIP3,ICAM1,IFIT2,MMP12,C3,DPP4,CXCL10,IL6,IL1B,CCL5,GBP2,TLR2"
"gene_set_query"	"330"	"SATB2"	"415.0"	"ARCHS4 Coexpression,175;Enrichr Queries,693;GTEx Coexpression,377"	"RGS4,TMEM178B,FUCA1,FOXG1,PLPPR4,SQOR,TNC,NPTX1"
"gene_set_query"	"331"	"HLF"	"415.3"	"ARCHS4 Coexpression,607;Enrichr Queries,419;GTEx Coexpression,220"	"RGS4,C3,DPP4,CXCL10,PARM1,SLITRK5"
"gene_set_query"	"332"	"ZNF175"	"415.5"	"ARCHS4 Coexpression,622;Enrichr Queries,203;ReMap ChIP-seq,40;GTEx Coexpression,797"	"CXCL8,TNFAIP3,RAB27B,ICAM1,IFIT2,C3,DPP4,CXCL10,PSAT1,GBP2,CRLF1,BIRC3"
"gene_set_query"	"333"	"GSX2"	"416.3"	"ARCHS4 Coexpression,48;Enrichr Queries,987;GTEx Coexpression,214"	"VCAM1,PCDHB2,FOXG1,DNER,BMPR1B,JAKMIP2"
"gene_set_query"	"334"	"ZNF274"	"417.2"	"Literature ChIP-seq,150;ARCHS4 Coexpression,997;ENCODE ChIP-seq,111;Enrichr Queries,791;ReMap ChIP-seq,232;GTEx Coexpression,222"	"RSAD2,FOXG1,PLPPR4,SQOR,TNFAIP3,ICAM1"
"gene_set_query"	"335"	"FOXL1"	"417.7"	"ARCHS4 Coexpression,276;Enrichr Queries,946;GTEx Coexpression,31"	"ACAN,PPP1R14A,CXCL10,TMEM158,ANGPT1,TNC,NID2,CRLF1"
"gene_set_query"	"336"	"TFAP2A"	"418.5"	"Literature ChIP-seq,88;ARCHS4 Coexpression,896;ENCODE ChIP-seq,38;Enrichr Queries,582;ReMap ChIP-seq,288;GTEx Coexpression,619"	"ANKRD29,CXCL8,SERPINB2,FUCA1,TNC,STC1,RAB27B,CLDN1,ICAM1,C3,CXCL10,IL6,SRPX2,OLFML1,SERPING1,SLITRK5,BIRC3,CDR1"
"gene_set_query"	"337"	"SMAD9"	"419.7"	"ARCHS4 Coexpression,608;Enrichr Queries,295;GTEx Coexpression,356"	"C3,DPP4,PPP1R14A,CXCL10,PARM1,BEX1,ANGPT1,TNC"
"gene_set_query"	"338"	"ZFP90"	"420.0"	"ARCHS4 Coexpression,71;Enrichr Queries,632;GTEx Coexpression,557"	"BEX1,PCDHB2,FOXG1,TNC,TNFAIP3,JAKMIP2,ICAM1,IFIT2"
"gene_set_query"	"339"	"PLAGL1"	"420.3"	"ARCHS4 Coexpression,427;Enrichr Queries,322;GTEx Coexpression,512"	"CXCL10,VCAM1,PARM1,PSAT1,TNC,SERPING1,PLXDC2,GBP2,NID2"
"gene_set_query"	"340"	"ZNF536"	"420.3"	"ARCHS4 Coexpression,120;Enrichr Queries,610;GTEx Coexpression,531"	"CXCL10,BEX1,TMEM178B,PCDHB2,DNER,TNC,SLITRK5,JAKMIP2"
"gene_set_query"	"341"	"TFAP2B"	"420.3"	"ARCHS4 Coexpression,115;Enrichr Queries,400;GTEx Coexpression,746"	"NGFR,CXCL10,BEX1,SERTAD4,TMEM178B,PCDHB2,FOXG1,TNC,RAB27B,HAPLN1"
"gene_set_query"	"342"	"PAX5"	"422.4"	"ARCHS4 Coexpression,752;ENCODE ChIP-seq,35;Enrichr Queries,342;ReMap ChIP-seq,266;GTEx Coexpression,717"	"DPP4,CXCL10,IL1B,CCL5,TNFAIP3,CLDN1,BIRC3,ICAM1"
"gene_set_query"	"343"	"SCRT2"	"422.7"	"ARCHS4 Coexpression,166;Enrichr Queries,778;GTEx Coexpression,324"	"NGFR,KCND2,TMEM178B,PCDHB2,DNER,NPTX1"
"gene_set_query"	"344"	"ZNF286B"	"424.0"	"ARCHS4 Coexpression,575;GTEx Coexpression,273"	"KCND2,FOXG1,NPTX1"
"gene_set_query"	"345"	"SKOR1"	"429.0"	"ARCHS4 Coexpression,485;GTEx Coexpression,373"	"KCND2,PLPPR4,DNER,NPTX1"
"gene_set_query"	"346"	"ZNF540"	"429.0"	"ARCHS4 Coexpression,491;Enrichr Queries,493;GTEx Coexpression,303"	"CXCL10,BEX1,PARM1,KCND2,RAB27B,NPTX1,BIRC3,JAKMIP2"
"gene_set_query"	"347"	"REST"	"432.2"	"Literature ChIP-seq,99;ARCHS4 Coexpression,509;ENCODE ChIP-seq,19;Enrichr Queries,1380;ReMap ChIP-seq,203;GTEx Coexpression,383"	"ANKRD29,BEX1,PARM1,TMEM178B,MAOB,KCND2,FOXG1,SQOR,TNC,SOD2,JAKMIP2,CXCL11,DNER,NPTX1,BMPR1B,BIRC3"
"gene_set_query"	"348"	"FOXD4L5"	"432.7"	"ARCHS4 Coexpression,852;Enrichr Queries,377;GTEx Coexpression,69"	"CPM,ACAN,CXCL10,SRPX2,CXCL8,ANKRD30B,SLITRK5,FGF10"
"gene_set_query"	"349"	"GSX1"	"433.3"	"ARCHS4 Coexpression,78;Enrichr Queries,989;GTEx Coexpression,233"	"BEX1,MRGPRX3,PCDHB2,FOXG1,DNER,APOD"
"gene_set_query"	"350"	"NHLH2"	"433.3"	"ARCHS4 Coexpression,446;Enrichr Queries,550;GTEx Coexpression,304"	"NGFR,BEX1,KCND2,DNER,TNC,NPTX1"
"gene_set_query"	"351"	"CREB3"	"434.8"	"ARCHS4 Coexpression,211;Enrichr Queries,712;ReMap ChIP-seq,68;GTEx Coexpression,748"	"PPP1R14A,CXCL10,EHF,IL6,CSF2,CXCL8,SERPINB2,TNFAIP6,TNFAIP3,ICAM1"
"gene_set_query"	"352"	"MYOD1"	"435.4"	"ARCHS4 Coexpression,392;ENCODE ChIP-seq,8;Enrichr Queries,296;ReMap ChIP-seq,114;GTEx Coexpression,1367"	"NGFR,RSAD2,ANGPT1,ELN,FOXG1,MYBPH,TNC,NID2,CXCL10,IL6,SERTAD4,PSAT1,PADI2,EVI2B"
"gene_set_query"	"353"	"IRF5"	"436.0"	"ARCHS4 Coexpression,119;Enrichr Queries,98;GTEx Coexpression,1091"	"VCAM1,RSAD2,FUCA1,SQOR,TNFAIP3,ICAM1,IFIT2,C3,CXCL10,IL1B,CCL5,GBP2,TLR2"
"gene_set_query"	"354"	"BORCS8MEF2B"	"436.0"	"ARCHS4 Coexpression,436"	"VNN2,EVI2B"
"gene_set_query"	"355"	"LMX1B"	"436.3"	"ARCHS4 Coexpression,398;Enrichr Queries,539;GTEx Coexpression,372"	"NGFR,CXCL10,SERTAD4,TMEM178B,NPTX1,CLDN1,CRLF1,FGF10"
"gene_set_query"	"356"	"TEAD4"	"436.7"	"Literature ChIP-seq,95;ARCHS4 Coexpression,934;ENCODE ChIP-seq,40;Enrichr Queries,572;ReMap ChIP-seq,120;GTEx Coexpression,859"	"CCL20,MMP1,FUCA1,MMP3,SQOR,TNC,STC1,ICAM1,C3,CXCL10,ACAN,RANBP3L,SERTAD4,PSAT1,LINC02015"
"gene_set_query"	"357"	"TBX5"	"438.5"	"Literature ChIP-seq,62;ARCHS4 Coexpression,530;Enrichr Queries,601;GTEx Coexpression,561"	"CPM,NGFR,PPP1R14A,TMEM178B,ANGPT1,TNC,SOD2,NID2,ICAM1,IFIT2,CXCL10,IL6,SERTAD4,WIF1,SVEP1,STEAP1"
"gene_set_query"	"358"	"NFE2L3"	"438.7"	"ARCHS4 Coexpression,734;Enrichr Queries,12;GTEx Coexpression,570"	"CXCL8,TNFAIP6,RSAD2,SQOR,TNC,TNFAIP3,CLDN1,ICAM1,IFIT2,C3,CXCL10,IL6,PSAT1,IL1B,CCL5,GBP2,CD24,BIRC3"
"gene_set_query"	"359"	"AKNA"	"439.3"	"ARCHS4 Coexpression,475;Enrichr Queries,131;GTEx Coexpression,712"	"C3,CXCL10,VNN2,PSAT1,CCL5,TNFAIP3,CYTIP,GBP2,EVI2B,ICAM1,IFIT2,BIRC3"
"gene_set_query"	"360"	"FEZF1"	"441.0"	"ARCHS4 Coexpression,215;Enrichr Queries,872;GTEx Coexpression,236"	"NGFR,BEX1,PCDHB2,FOXG1,DNER,CD24"
"gene_set_query"	"361"	"MAX"	"441.0"	"ARCHS4 Coexpression,283;ENCODE ChIP-seq,28;Enrichr Queries,954;ReMap ChIP-seq,205;GTEx Coexpression,735"	"NGFR,TNFAIP6,TNFAIP3,RAB27B,SOD2,TM6SF1,ICAM1,C3,LCE3A,VNN1,TMEM158,IL1B,EVI2B,CYTIP,GBP2"
"gene_set_query"	"362"	"IRF8"	"445.5"	"Literature ChIP-seq,53;ARCHS4 Coexpression,1008;Enrichr Queries,40;GTEx Coexpression,681"	"VCAM1,RSAD2,TNFAIP3,ICAM1,IFIT2,C3,CXCL10,IL1B,CCL5,CYTIP,GBP2,EVI2B,BIRC3,TLR2"
"gene_set_query"	"363"	"FOXA2"	"445.8"	"Literature ChIP-seq,96;ARCHS4 Coexpression,106;ENCODE ChIP-seq,48;Enrichr Queries,994;ReMap ChIP-seq,45;GTEx Coexpression,1386"	"CPM,ANKRD29,PPP1R14A,EHF,BEX1,PARM1,VCAM1,CCL20,SQOR,TNFAIP3,PLXDC2,CLDN1,JAKMIP2,DPP4,C3,CXCL10,PSAT1,BMPR1B,LINC02015,CRLF1,BIRC3"
"gene_set_query"	"364"	"RAX"	"446.0"	"ARCHS4 Coexpression,560;Enrichr Queries,506;GTEx Coexpression,272"	"NGFR,CXCL10,IL6,WIF1,FOXG1,NPTX1"
"gene_set_query"	"365"	"ZNF385B"	"446.7"	"ARCHS4 Coexpression,794;Enrichr Queries,358;GTEx Coexpression,188"	"DPP4,CXCL10,PARM1,KCND2,ANGPT1,DNER,NPTX1,FGF10"
"gene_set_query"	"366"	"IKZF2"	"446.7"	"ARCHS4 Coexpression,384;Enrichr Queries,79;GTEx Coexpression,877"	"CPM,RSAD2,TNC,TNFAIP3,RAB27B,PLXDC2,ICAM1,IFIT2,DPP4,CXCL10,GBP2,BIRC3"
"gene_set_query"	"367"	"SOX7"	"447.3"	"ARCHS4 Coexpression,589;Enrichr Queries,148;GTEx Coexpression,605"	"C3,CXCL10,EHF,RSAD2,IL1B,TNC,TNFAIP3,PTCHD4,GBP2,NID2,ICAM1"
"gene_set_query"	"368"	"SALL1"	"447.5"	"Literature ChIP-seq,157;ARCHS4 Coexpression,445;Enrichr Queries,314;GTEx Coexpression,874"	"C3,CXCL10,VCAM1,PSAT1,FOXG1,TNC,NID2"
"gene_set_query"	"369"	"NEUROG3"	"449.0"	"ARCHS4 Coexpression,189;Enrichr Queries,699;GTEx Coexpression,459"	"RGS4,NGFR,CXCL10,PLPPR4,NPTX1"
"gene_set_query"	"370"	"GLI3"	"450.3"	"ARCHS4 Coexpression,439;Enrichr Queries,682;GTEx Coexpression,230"	"PSAT1,FOXG1,OLFML1,TNC,SVEP1,PLXDC2,BMPR1B"
"gene_set_query"	"371"	"TGIF2"	"452.0"	"ARCHS4 Coexpression,748;Enrichr Queries,526;ReMap ChIP-seq,128;GTEx Coexpression,406"	"C3,CXCL10,CCL20,PSAT1,TNFAIP3,BIRC3,ICAM1"
"gene_set_query"	"372"	"MEF2B"	"452.5"	"ARCHS4 Coexpression,835;Enrichr Queries,337;ReMap ChIP-seq,215;GTEx Coexpression,423"	"C3,CXCL10,PSAT1,CCL5,TNFAIP3,CYTIP,EVI2B,ICAM1"
"gene_set_query"	"373"	"VAX1"	"453.0"	"ARCHS4 Coexpression,441;Enrichr Queries,839;GTEx Coexpression,79"	"RANBP3L,TMEM158,PCDHB2,FOXG1,NPTX1"
"gene_set_query"	"374"	"ZNF618"	"453.7"	"ARCHS4 Coexpression,864;Enrichr Queries,412;GTEx Coexpression,85"	"CXCL10,ANGPT1,RSAD2,TNC,PTCHD4,GBP2,NID2,IFIT2"
"gene_set_query"	"375"	"OVOL1"	"455.3"	"ARCHS4 Coexpression,412;Enrichr Queries,165;GTEx Coexpression,789"	"DPP4,CXCL10,LCE3D,EHF,SERPINB2,CXCL8,TNC,TNFAIP3,CLDN1,ICAM1"
"gene_set_query"	"376"	"PDX1"	"455.8"	"Literature ChIP-seq,148;ARCHS4 Coexpression,196;Enrichr Queries,831;ReMap ChIP-seq,143;GTEx Coexpression,961"	"CXCL10,EHF,BEX1,PARM1,NPTX1,CLDN1,LINC02015"
"gene_set_query"	"377"	"NFATC4"	"458.3"	"ARCHS4 Coexpression,174;Enrichr Queries,615;GTEx Coexpression,586"	"CXCL10,ELN,TNC,SERPING1,NID2,ICAM1"
"gene_set_query"	"378"	"TCF7L1"	"459.0"	"ARCHS4 Coexpression,461;Enrichr Queries,739;GTEx Coexpression,177"	"CXCL10,PSAT1,OLFML1,TNC,SERPING1,CD24,NID2"
"gene_set_query"	"379"	"USF1"	"460.6"	"ARCHS4 Coexpression,395;ENCODE ChIP-seq,76;Enrichr Queries,964;ReMap ChIP-seq,182;GTEx Coexpression,686"	"C3,CSF2,VNN2,TNFAIP3,NPTX1,EVI2B,ICAM1"
"gene_set_query"	"380"	"ARNTL"	"460.8"	"ARCHS4 Coexpression,45;Enrichr Queries,413;ReMap ChIP-seq,118;GTEx Coexpression,1267"	"CXCL6,CXCL10,VNN2,PSAT1,TNC,TNFAIP3,ABCA8,SOD2,CYTIP,GBP2,EVI2B,ICAM1"
"gene_set_query"	"381"	"EMX1"	"462.0"	"ARCHS4 Coexpression,612;Enrichr Queries,691;GTEx Coexpression,83"	"RGS4,FOXG1,NPTX1,RXFP1,CRLF1"
"gene_set_query"	"382"	"ATF7"	"462.5"	"ARCHS4 Coexpression,360;Enrichr Queries,1289;ReMap ChIP-seq,80;GTEx Coexpression,121"	"EHF,IL6,BEX1,SERPING1,TNFAIP3,ABCA8,PLXDC2,ICAM1"
"gene_set_query"	"383"	"ZNF600"	"464.0"	"ARCHS4 Coexpression,758;Enrichr Queries,102;GTEx Coexpression,532"	"C3,DPP4,CXCL10,CXCL8,RSAD2,FOXG1,CCL5,TNFAIP3,GBP2,ICAM1,IFIT2,BIRC3"
"gene_set_query"	"384"	"ZBTB18"	"464.0"	"ARCHS4 Coexpression,549;GTEx Coexpression,379"	"KCND2,NPTX1"
"gene_set_query"	"385"	"MYCN"	"465.0"	"Literature ChIP-seq,138;ARCHS4 Coexpression,801;Enrichr Queries,552;ReMap ChIP-seq,252;GTEx Coexpression,582"	"RGS4,CXCL10,PSAT1,ELN,TNC,SLITRK5,TNFAIP3,CD24,NID2"
"gene_set_query"	"386"	"HES6"	"465.3"	"ARCHS4 Coexpression,606;Enrichr Queries,541;GTEx Coexpression,249"	"CXCL10,BEX1,TMEM158,PSAT1,FOXG1,CD24,JAKMIP2"
"gene_set_query"	"387"	"MXI1"	"466.6"	"ARCHS4 Coexpression,645;ENCODE ChIP-seq,66;Enrichr Queries,893;ReMap ChIP-seq,272;GTEx Coexpression,457"	"PPP1R14A,CPM,VNN2,PSAT1,TNFAIP3,GBP2,NID2,ICAM1,JAKMIP2"
"gene_set_query"	"388"	"ZNF157"	"467.0"	"ARCHS4 Coexpression,836;Enrichr Queries,276;GTEx Coexpression,289"	"C3,CXCL10,CXCL8,KCND2,DNER,NPTX1,CLDN1,IFIT2"
"gene_set_query"	"389"	"ZIC3"	"467.8"	"Literature ChIP-seq,69;ARCHS4 Coexpression,400;Enrichr Queries,1047;GTEx Coexpression,355"	"KCND2,PSAT1,WIF1,TNC,NPTX1,CD24,NID2"
"gene_set_query"	"390"	"ZNF578"	"468.0"	"ARCHS4 Coexpression,554;Enrichr Queries,647;GTEx Coexpression,203"	"CXCL10,PCDHB2,SLITRK5,PLXDC2,NID2,ICAM1,JAKMIP2"
"gene_set_query"	"391"	"FOXD2"	"468.0"	"ARCHS4 Coexpression,463;Enrichr Queries,771;GTEx Coexpression,170"	"NGFR,CXCL10,FOXG1,SLITRK5,APOD,ABCA8,BMPR1B"
"gene_set_query"	"392"	"CREB3L1"	"468.5"	"ARCHS4 Coexpression,139;Enrichr Queries,409;ReMap ChIP-seq,157;GTEx Coexpression,1169"	"C3,PPP1R14A,CXCL10,ELN,TNC,GBP2,NID2,ICAM1"
"gene_set_query"	"393"	"HOXB9"	"468.7"	"ARCHS4 Coexpression,1011;Enrichr Queries,110;GTEx Coexpression,285"	"NGFR,FUCA1,SQOR,TNC,TNFAIP3,STC1,CLDN1,ICAM1,IFIT2,CXCL10,PSAT1,BIRC3"
"gene_set_query"	"394"	"ZNF248"	"468.7"	"ARCHS4 Coexpression,191;Enrichr Queries,894;GTEx Coexpression,321"	"BEX1,KCND2,PCDHB2,FOXG1,TNFAIP3,NPTX1,GBP2"
"gene_set_query"	"395"	"NEUROD2"	"469.3"	"Literature ChIP-seq,132;ARCHS4 Coexpression,493;Enrichr Queries,908;GTEx Coexpression,344"	"KCND2,RSAD2,FOXG1,TNC,SLITRK5,NPTX1,BMPR1B,CD24"
"gene_set_query"	"396"	"PCGF2"	"470.0"	"ARCHS4 Coexpression,929;ReMap ChIP-seq,11"	"NGFR,CXCL10,CXCL11,WIF1,FOXG1,PLXDC2,CD24,BMPR1B,HAPLN1,FGF10"
"gene_set_query"	"397"	"ZNF391"	"471.0"	"ARCHS4 Coexpression,625;Enrichr Queries,189;GTEx Coexpression,599"	"CXCL10,CXCL8,PARM1,PSAT1,SQOR,SLITRK5,RAB27B,PLXDC2,BIRC3,JAKMIP2"
"gene_set_query"	"398"	"ZFP69B"	"471.5"	"ARCHS4 Coexpression,74;GTEx Coexpression,869"	"PCDHB2,PSAT1,FOXG1,JAKMIP2"
"gene_set_query"	"399"	"HMGN3"	"472.0"	"ARCHS4 Coexpression,1122;ENCODE ChIP-seq,70;ReMap ChIP-seq,240;GTEx Coexpression,456"	"NGFR,TMEM178B,SQOR,SOD2,ICAM1,TLR2,BIRC3"
"gene_set_query"	"400"	"TAL2"	"472.7"	"ARCHS4 Coexpression,320;Enrichr Queries,93;GTEx Coexpression,1005"	"PARM1,VCAM1,RSAD2,FOXG1,TNC,TNFAIP3,ICAM1,IFIT2,C3,CXCL10,PCDHB2,GBP2,BIRC3"
"gene_set_query"	"401"	"ZNF25"	"473.7"	"ARCHS4 Coexpression,117;Enrichr Queries,310;GTEx Coexpression,994"	"RGS4,CXCL10,SERTAD4,BEX1,TMEM178B,PLPPR4,DNER,TNC,GBP2,IFIT2"
"gene_set_query"	"402"	"PRDM16"	"474.0"	"Literature ChIP-seq,70;ARCHS4 Coexpression,786;Enrichr Queries,1011;GTEx Coexpression,29"	"ACAN,PPP1R14A,ELN,FOXG1,BMPR1B,CRLF1,SNORD82"
"gene_set_query"	"403"	"NR1D1"	"475.0"	"ARCHS4 Coexpression,275;Enrichr Queries,427;GTEx Coexpression,723"	"C3,CXCL10,TNC,TNFAIP3,SERPING1,CLDN1,ICAM1"
"gene_set_query"	"404"	"FAM200B"	"476.5"	"ARCHS4 Coexpression,706;GTEx Coexpression,247"	"BEX1,JAKMIP2"
"gene_set_query"	"405"	"FOXD4"	"477.0"	"ARCHS4 Coexpression,764;Enrichr Queries,379;GTEx Coexpression,288"	"CXCL10,SERTAD4,KCND2,RSAD2,IL1B,FOXG1,NPTX1,IFIT2"
"gene_set_query"	"406"	"MBD4"	"477.0"	"ARCHS4 Coexpression,605;ENCODE ChIP-seq,103;Enrichr Queries,1084;ReMap ChIP-seq,70;GTEx Coexpression,523"	"CCL20,EVI2B,SOD2,CLDN1,SNORD82,BIRC3"
"gene_set_query"	"407"	"POU2F3"	"477.7"	"ARCHS4 Coexpression,553;Enrichr Queries,252;GTEx Coexpression,628"	"CPM,CXCL10,EHF,TNC,PADI2,SLITRK5,APOD,CLDN1"
"gene_set_query"	"408"	"DPF1"	"480.0"	"ARCHS4 Coexpression,185;Enrichr Queries,907;GTEx Coexpression,348"	"BEX1,TMEM178B,PSAT1,FOXG1,DNER,SLITRK5,NPTX1"
"gene_set_query"	"409"	"SRF"	"480.5"	"Literature ChIP-seq,140;ARCHS4 Coexpression,1031;ENCODE ChIP-seq,52;Enrichr Queries,928;ReMap ChIP-seq,251;GTEx Coexpression,481"	"PPP1R14A,IL6,TNC,TNFAIP3,GBP2,ICAM1"
"gene_set_query"	"410"	"ZIC2"	"480.7"	"ARCHS4 Coexpression,390;Enrichr Queries,783;GTEx Coexpression,269"	"CXCL10,KCND2,PSAT1,TNC,NPTX1,CD24"
"gene_set_query"	"411"	"LHX5"	"481.7"	"ARCHS4 Coexpression,482;Enrichr Queries,685;GTEx Coexpression,278"	"NGFR,BEX1,KCND2,FOXG1,DNER,NPTX1"
"gene_set_query"	"412"	"FOXO4"	"482.0"	"ARCHS4 Coexpression,86;Enrichr Queries,900;GTEx Coexpression,460"	"VNN2,PADI2,SVEP1,GBP2,CD24,EVI2B"
"gene_set_query"	"413"	"GLIS1"	"482.3"	"ARCHS4 Coexpression,292;Enrichr Queries,681;GTEx Coexpression,474"	"CXCL10,TNC,STEAP1,NID2,CRLF1"
"gene_set_query"	"414"	"ARNT"	"484.0"	"Literature ChIP-seq,39;ARCHS4 Coexpression,671;Enrichr Queries,1382;ReMap ChIP-seq,179;GTEx Coexpression,149"	"C3,PPP1R14A,ANKRD29,IL6,BEX1,PSAT1,FOXG1,SQOR,TNC,SERPING1,PLXDC2,BMPR1B"
"gene_set_query"	"415"	"ETV5"	"485.0"	"ARCHS4 Coexpression,213;Enrichr Queries,455;GTEx Coexpression,787"	"CXCL10,BEX1,PSAT1,TNC,TNFAIP3,CYTIP,EVI2B,ICAM1"
"gene_set_query"	"416"	"POU4F1"	"485.0"	"ARCHS4 Coexpression,386;Enrichr Queries,534;GTEx Coexpression,535"	"NGFR,CXCL10,SERTAD4,TMEM178B,FOXG1,MYBPH,NPTX1"
"gene_set_query"	"417"	"HOXB7"	"485.8"	"Literature ChIP-seq,55;ARCHS4 Coexpression,1171;Enrichr Queries,754;ReMap ChIP-seq,292;GTEx Coexpression,157"	"CPM,NGFR,ANKRD29,EHF,FUCA1,TNC,TNFAIP3,KCTD4,DPP4,CXCL10,PCDHB2,DNER,OLFML1,PADI2,SVEP1,CD24,BIRC3"
"gene_set_query"	"418"	"CDX2"	"485.8"	"Literature ChIP-seq,90;ARCHS4 Coexpression,1019;Enrichr Queries,997;ReMap ChIP-seq,32;GTEx Coexpression,291"	"DPP4,FAM198B-AS1,CXCL10,EHF,CCL20,FUCA1,SQOR,TNFAIP3,LINC02015"
"gene_set_query"	"419"	"SATB1"	"486.0"	"ARCHS4 Coexpression,410;Enrichr Queries,644;ReMap ChIP-seq,100;GTEx Coexpression,790"	"RGS4,DPP4,CXCL10,BEX1,OLFML1,TNFAIP3,APOD,GBP2,CYTIP,EVI2B"
"gene_set_query"	"420"	"MSX1"	"486.7"	"ARCHS4 Coexpression,796;Enrichr Queries,591;GTEx Coexpression,73"	"CXCL10,SRPX2,TNC,SLITRK5,SVEP1,CLDN1,CRLF1,FGF10"
"gene_set_query"	"421"	"FOXD4L6"	"488.5"	"ARCHS4 Coexpression,299;Enrichr Queries,678"	"CXCL10,BEX1,ANKRD30B,MRGPRX3,FOXG1"
"gene_set_query"	"422"	"ALX1"	"490.7"	"ARCHS4 Coexpression,844;Enrichr Queries,397;GTEx Coexpression,231"	"CXCL10,VCAM1,ANGPT1,FOXG1,TNC,SLITRK5,STEAP1"
"gene_set_query"	"423"	"RORB"	"491.7"	"ARCHS4 Coexpression,1050;Enrichr Queries,345;GTEx Coexpression,80"	"RGS4,CXCL10,RANBP3L,VCAM1,FOXG1,TNC,NPTX1,PLXDC2"
"gene_set_query"	"424"	"MEF2C"	"493.0"	"ARCHS4 Coexpression,1275;ENCODE ChIP-seq,117;Enrichr Queries,523;ReMap ChIP-seq,51;GTEx Coexpression,499"	"RGS4,CXCL10,CXCL8,MMP7,ANGPT1,TNC,TNFAIP3,TM6SF1,CYTIP,ICAM1"
"gene_set_query"	"425"	"ZNF334"	"493.3"	"ARCHS4 Coexpression,68;Enrichr Queries,57;GTEx Coexpression,1355"	"CXCL8,BEX1,RSAD2,MAOB,ANGPT1,MMP1,FOXG1,TNC,PLXDC2,CLDN1,JAKMIP2,DPP4,CXCL10,PCDHB2,DNER,APOD"
"gene_set_query"	"426"	"ZBTB7C"	"493.3"	"ARCHS4 Coexpression,763;Enrichr Queries,570;GTEx Coexpression,147"	"CXCL10,EHF,SERPINB2,PARM1,TNC,RAB27B,PLXDC2"
"gene_set_query"	"427"	"TFEB"	"495.5"	"Literature ChIP-seq,130;ARCHS4 Coexpression,484;Enrichr Queries,625;GTEx Coexpression,743"	"C3,VNN2,TNFAIP3,PADI2,EVI2B,ICAM1"
